,abw,afg,ago,aia,ala,alb,and,are,arg,arm,asm,ata,atf,atg,aus,aut,aze,bdi,bel,ben,bes,bfa,bgd,bgr,bhr,bhs,bih,blm,blr,blz,bmu,bol,bra,brb,brn,btn,bwa,caf,can,cck,che,chl,chn,civ,cmr,cod,cog,col,cri,cub,cuw,cym,cyp,cze,deu,dji,dma,dnk,dom,dza,ecu,egy,eri,esp,est,eth,fin,fji,fra,fro,fsm,gab,gbr,geo,ggy,gha,gib,gin,glp,gmb,gnb,grc,grd,grl,gtm,gum,guy,hkg,hnd,hrv,hti,hun,idn,imn,ind,irl,irn,irq,isl,isr,ita,jam,jey,jor,jpn,kaz,ken,kgz,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lca,lie,lka,lso,ltu,lux,lva,mac,maf,mar,mco,mda,mdg,mdv,mex,mhl,mkd,mli,mlt,mmr,mne,mng,mnp,moz,mrt,msr,mus,mwi,mys,myt,nam,ncl,ner,nga,nic,nld,nor,npl,nru,nzl,omn,pak,pan,per,phl,plw,png,pol,pri,prk,prt,pry,pse,pyf,qat,rou,rus,rwa,sau,sdn,sen,sgp,sgs,shn,slb,sle,slv,som,srb,ssd,stp,sur,svk,svn,swe,swz,syc,syr,tca,tcd,tgo,tha,tjk,tkl,tkm,tls,ton,tto,tun,tur,tuv,twn,tza,uga,ukr,umi,ury,usa,uzb,vat,vct,ven,vgb,vir,vnm,vut,wsm,xkx,yem,zaf,zmb,zwe
theguardian.com,0.000000,6.000000,0.000000,0.000000,0.000000,0.250000,2.500000,3.333333,5.583333,5.500000,0.500000,1.000000,0.000000,0.000000,165.950000,12.866667,2.333333,1.000000,14.283333,0.000000,0.000000,0.000000,12.500000,1.833333,3.500000,0.000000,4.000000,0.000000,0.250000,0.250000,0.000000,2.000000,46.750000,0.500000,0.500000,0.000000,0.000000,1.000000,75.500000,0.000000,6.000000,6.000000,90.616667,0.000000,2.333333,2.000000,0.000000,9.916667,1.500000,4.500000,1.000000,0.000000,0.000000,2.000000,102.333333,0.000000,0.000000,6.083333,0.000000,0.250000,0.250000,10.333333,0.000000,52.533333,0.500000,2.000000,6.366667,1.000000,297.033333,1.000000,0.000000,0.000000,2317.316667,3.000000,1.000000,0.000000,5.333333,0.000000,0.000000,0.000000,0.000000,19.033333,0.000000,0.000000,1.000000,0.000000,1.333333,7.833333,3.000000,2.500000,3.000000,7.333333,7.500000,0.000000,42.116667,13.500000,17.833333,120.166667,9.666667,22.833333,67.333333,3.500000,0.750000,4.333333,30.583333,5.500000,12.250000,0.000000,7.833333,0.000000,0.000000,4.500000,0.000000,1.500000,2.333333,1.500000,5.000000,0.000000,0.000000,7.000000,0.000000,0.000000,2.250000,0.200000,0.000000,0.000000,3.916667,1.333333,0.000000,5.333333,0.000000,25.083333,0.000000,0.000000,1.500000,0.500000,4.500000,0.000000,1.000000,0.000000,1.166667,1.000000,1.000000,0.000000,2.500000,4.083333,0.000000,0.500000,0.000000,0.000000,9.166667,2.000000,11.500000,6.500000,1.000000,0.000000,25.916667,0.750000,26.083333,0.500000,4.000000,19.166667,0.000000,5.000000,16.333333,3.500000,5.750000,23.833333,0.000000,4.000000,0.000000,0.000000,0.000000,70.783333,2.000000,10.750000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.333333,2.333333,3.000000,9.666667,10.000000,0.000000,0.000000,2.500000,1.000000,15.083333,0.000000,0.000000,28.666667,0.000000,1.000000,0.000000,5.416667,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.333333,85.750000,0.000000,4.500000,1.666667,3.500000,8.500000,0.000000,3.250000,1845.483333,0.000000,0.500000,0.000000,3.000000,0.750000,0.000000,7.750000,0.000000,0.000000,2.000000,2.000000,32.166667,2.000000,10.000000
thehindu.com,0.000000,52.568687,2.500000,0.000000,0.000000,1.333333,0.000000,18.047619,4.750000,2.000000,0.000000,0.000000,0.000000,0.000000,91.779004,6.424242,0.500000,0.090909,17.257576,7.500000,1.000000,1.000000,149.290909,8.583333,2.214286,5.250000,8.500000,0.000000,3.200000,0.666667,0.000000,2.416667,24.600000,0.000000,0.000000,5.924242,0.000000,0.500000,39.033333,0.000000,11.000000,0.500000,114.576984,1.750000,2.666667,4.500000,3.000000,6.833333,0.000000,3.500000,0.000000,0.000000,0.924242,1.000000,48.630231,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5.590909,1.000000,22.624242,2.333333,4.000000,2.833333,0.000000,92.836508,0.500000,0.000000,5.000000,226.186941,2.166667,0.000000,3.090909,0.000000,1.000000,0.000000,0.666667,1.000000,7.666667,0.000000,1.000000,0.000000,0.000000,0.000000,14.303175,0.000000,1.666667,1.833333,6.000000,31.924242,0.000000,9694.056421,3.342857,27.166667,31.311111,3.833333,15.000000,32.600433,2.700000,0.000000,3.500000,36.114322,8.666667,9.457576,0.000000,3.583333,1.000000,0.000000,11.444444,1.071429,2.000000,0.500000,1.750000,5.111111,0.000000,0.000000,94.833333,0.000000,1.590909,0.090909,0.424242,0.333333,0.000000,2.666667,0.200000,0.250000,2.083333,2.700000,14.950000,0.000000,0.000000,3.500000,0.090909,5.833333,1.116667,0.500000,0.000000,5.666667,0.000000,0.000000,1.590909,3.000000,31.321429,0.000000,2.500000,0.000000,5.250000,26.750000,1.000000,2.374242,5.666667,30.571429,0.000000,16.207576,6.500000,230.894444,1.000000,3.333333,12.624242,0.000000,4.200000,12.000000,0.333333,4.500000,10.500000,0.000000,4.000000,0.000000,1.714286,6.833333,48.390909,0.500000,23.297619,1.111111,3.000000,20.301227,0.000000,0.000000,1.000000,0.000000,0.500000,2.500000,0.750000,14.000000,4.000000,1.000000,1.000000,0.000000,4.250000,0.000000,0.000000,17.644444,0.000000,2.833333,0.000000,8.250000,3.916667,0.000000,0.000000,1.000000,0.000000,3.000000,2.000000,87.777778,0.000000,5.842893,2.757576,2.000000,1.450000,0.000000,0.500000,650.474242,0.000000,0.000000,0.000000,4.583333,0.000000,0.000000,3.916667,0.000000,0.000000,1.000000,10.777778,18.933333,0.500000,2.500000
theweek.com,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.333333,0.000000,0.000000,0.000000,6.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,3.000000,1.000000,0.000000,0.000000,10.533333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.500000,1.500000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.700000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,328.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
time.com,0.000000,9.333333,0.500000,0.000000,0.000000,0.000000,0.000000,2.500000,5.062500,2.000000,0.000000,0.000000,0.500000,0.000000,37.562500,2.500000,0.000000,0.000000,1.125000,2.000000,0.000000,0.000000,38.500000,1.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.562500,0.000000,0.000000,0.000000,0.000000,0.000000,30.179167,0.000000,7.400000,2.500000,46.166667,0.000000,0.000000,1.750000,0.000000,4.062500,0.000000,4.000000,0.000000,0.000000,0.000000,2.125000,57.895833,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.833333,0.000000,15.145833,0.000000,0.000000,3.325000,1.000000,109.012500,1.000000,0.000000,0.000000,180.520833,1.333333,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.958333,1.000000,1.000000,0.000000,0.000000,0.000000,20.000000,0.000000,0.500000,1.500000,2.625000,11.500000,0.000000,17.645833,1.125000,11.500000,61.250000,4.333333,19.666667,23.020833,0.000000,0.000000,3.750000,36.729167,0.000000,5.000000,0.000000,3.000000,0.000000,0.000000,3.000000,0.500000,2.000000,1.000000,0.000000,10.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,2.750000,0.000000,1.000000,2.000000,0.000000,12.895833,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000,0.000000,0.000000,2.000000,2.333333,0.000000,0.000000,0.000000,0.000000,6.250000,0.000000,2.500000,2.500000,2.000000,0.000000,12.666667,0.000000,7.250000,0.000000,3.500000,10.000000,0.000000,0.000000,21.500000,0.000000,9.500000,6.500000,0.000000,0.000000,0.000000,0.000000,0.500000,61.700000,2.000000,12.895833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.500000,10.000000,0.000000,0.000000,1.333333,2.500000,5.000000,0.000000,0.000000,27.833333,0.000000,0.000000,0.000000,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.645833,0.000000,10.000000,0.000000,0.000000,4.200000,0.000000,1.000000,1867.879167,0.000000,1.000000,0.000000,10.000000,0.000000,0.000000,3.033333,0.000000,0.000000,0.000000,1.000000,11.500000,0.000000,2.000000
timesofindia.indiatimes.com,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tmz.com,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,8.500000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.500000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,13.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.333333,0.000000,13.250000,0.000000,0.000000,0.000000,0.000000,10.500000,0.000000,0.000000,0.000000,19.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,1.333333,9.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,5.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.333333,0.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.833333,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.333333,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,401.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
townhall.com,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,23.333333,0.000000,0.000000,0.000000,9.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.500000,6.166667,0.000000,6.166667,2.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.333333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.000000,0.000000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,476.666667,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tvguide.com,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.500000,0.000000,0.000000,0.000000,1.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.000000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,0.000000,0.000000,0.000000,0.000000,2.000000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.333333,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
usatoday.com,0.000000,7.000000,0.000000,0.000000,0.000000,1.000000,2.250000,1.000000,10.700000,1.533333,0.000000,0.000000,0.000000,0.000000,46.566667,10.000000,1.533333,0.000000,3.833333,0.000000,0.000000,0.000000,10.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.833333,0.000000,0.000000,0.000000,52.283333,0.000000,0.000000,0.000000,0.000000,0.000000,46.833333,0.000000,15.892857,1.500000,30.250000,0.000000,2.500000,2.500000,0.000000,4.200000,0.500000,5.000000,0.000000,0.000000,0.392857,2.700000,39.416667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,15.283333,0.000000,1.000000,0.000000,2.000000,114.459524,0.000000,0.000000,0.000000,209.209524,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,5.092857,0.500000,4.000000,3.000000,0.000000,7.500000,1.000000,5.000000,27.250000,1.500000,2.666667,17.583333,4.833333,0.000000,8.833333,25.316667,2.700000,7.500000,0.000000,0.000000,0.000000,0.000000,8.500000,0.000000,0.000000,0.000000,1.500000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.392857,1.500000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,7.250000,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.666667,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,7.833333,1.000000,0.000000,0.000000,13.333333,0.000000,0.500000,0.000000,7.000000,9.833333,0.000000,0.000000,13.666667,0.000000,3.500000,5.500000,0.000000,0.000000,0.000000,0.000000,5.166667,77.733333,0.000000,4.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,1.000000,9.533333,4.000000,0.000000,0.000000,1.500000,0.833333,12.333333,0.000000,0.000000,16.500000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.833333,0.000000,6.500000,0.000000,0.000000,6.500000,0.000000,1.500000,3006.442857,0.000000,0.000000,0.000000,2.200000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,6.500000,0.000000,1.000000
usnews.com,0.000000,11.000000,0.500000,0.000000,0.000000,4.500000,1.000000,11.333333,1.500000,7.000000,1.000000,0.000000,0.000000,0.000000,30.916667,5.000000,1.500000,1.000000,8.166667,0.000000,0.000000,0.000000,18.083333,1.000000,2.000000,0.500000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,35.616667,0.000000,0.000000,0.000000,0.000000,0.000000,43.666667,0.000000,14.666667,2.333333,66.476190,0.000000,1.111111,2.500000,0.000000,3.166667,0.000000,4.000000,0.000000,0.000000,4.500000,5.700000,93.309524,0.000000,0.000000,2.833333,0.000000,1.000000,3.000000,18.611111,0.000000,32.200000,0.000000,2.500000,8.166667,0.000000,161.592857,0.000000,0.000000,0.000000,262.259524,5.000000,0.000000,0.250000,0.500000,0.000000,0.000000,1.000000,1.000000,23.976190,0.000000,0.000000,0.000000,0.000000,0.833333,3.000000,1.000000,1.500000,1.000000,11.333333,10.833333,0.000000,13.200000,3.000000,19.833333,39.916667,1.750000,36.500000,38.333333,4.000000,0.000000,7.000000,45.583333,2.200000,14.611111,2.000000,0.500000,0.000000,0.000000,20.500000,3.000000,0.500000,5.311111,0.250000,10.000000,0.000000,0.000000,2.500000,1.000000,0.000000,1.500000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,1.500000,0.000000,10.166667,0.000000,2.500000,4.000000,0.000000,5.000000,0.000000,0.000000,1.000000,1.333333,0.000000,0.000000,0.000000,3.000000,2.833333,0.000000,0.500000,0.000000,0.000000,8.000000,0.000000,7.333333,6.500000,1.000000,0.000000,6.500000,0.000000,8.000000,0.000000,5.250000,12.916667,0.000000,0.000000,39.500000,3.500000,6.000000,7.500000,0.000000,3.500000,0.000000,0.000000,14.333333,92.333333,4.500000,6.833333,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,8.500000,20.000000,0.000000,0.000000,1.500000,3.000000,8.166667,0.333333,0.000000,29.000000,0.000000,0.000000,0.000000,2.642857,0.000000,0.000000,2.111111,0.000000,0.000000,0.000000,2.111111,79.583333,0.000000,4.500000,1.333333,4.111111,12.000000,0.000000,1.000000,3574.370635,0.000000,6.000000,0.000000,4.500000,0.333333,0.000000,1.333333,0.000000,0.000000,3.000000,6.000000,24.700000,0.111111,11.500000
variety.com,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,4.333333,0.000000,0.000000,2.000000,0.000000,0.000000,23.916667,1.642857,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.583333,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.083333,0.000000,4.000000,1.000000,50.500000,0.000000,0.500000,2.500000,0.000000,4.750000,0.000000,3.000000,0.000000,0.000000,0.000000,10.750000,14.642857,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,11.892857,2.000000,0.000000,1.000000,0.333333,29.416667,0.000000,0.000000,0.000000,70.059524,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.583333,0.000000,0.000000,0.333333,0.000000,0.000000,2.833333,0.000000,0.000000,0.000000,2.000000,0.500000,0.000000,4.500000,4.142857,2.000000,2.000000,0.333333,5.500000,12.642857,0.000000,0.000000,1.500000,13.583333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.666667,0.000000,0.500000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.500000,1.500000,0.000000,4.083333,0.000000,1.000000,0.333333,4.333333,2.500000,0.000000,0.000000,3.750000,0.000000,0.000000,0.642857,0.000000,0.000000,0.000000,1.000000,0.250000,8.833333,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,4.000000,0.000000,0.000000,0.000000,0.000000,0.500000,13.000000,0.500000,0.000000,1.500000,0.000000,1.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.083333,0.000000,0.500000,0.000000,1.000000,2.000000,0.000000,0.333333,746.833333,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.583333,0.000000,0.000000,1.000000,0.000000,3.500000,0.000000,0.000000
